table name,result label,true label
10151359_0_8168779773862259178.csv,Film,Book
79966524_0_1484492112455633784.csv,Film,Animal
10630177_0_4831842476649004753.csv,Monarch,Building
11599512_1_280388135214354946.csv,Monarch,Country
12125836_0_1134348206297032434.csv,Monarch,RadioStation
12193237_0_8699643798888088574.csv,Monarch,Country
13357355_0_5384862281417742530.csv,Monarch,FictionalCharacter
13395751_3_369722706637560735.csv,Monarch,Lake
13719111_1_5719401842463579519.csv,Monarch,Bird
1438042989018_40_20150728002309-00067-ip-10-236-191-2_57714692_2.csv,Monarch,cricketer
15700884_0_8204220284166767221.csv,Monarch,Company
19272019_0_1508498249156534553.csv,Monarch,University
2066887_0_746204117268168398.csv,Monarch,Saint
21337553_0_8832378999628437599.csv,Monarch,Mountain
24417511_0_3058323105166963431.csv,Monarch,BaseballPlayer
24859353_0_7027810986004269522.csv,Monarch,Currency
25933880_0_4058554985574416690.csv,Monarch,Wrestler
26310680_0_5150772059999313798.csv,Monarch,Currency
27466715_0_3913547177671701530.csv,Monarch,VideoGame
28154036_0_909001972154294543.csv,Monarch,PoliticalParty
28646774_0_3256889721737611537.csv,Monarch,PoliticalParty
29412826_0_3422707769191426540.csv,Monarch,Museum
29857217_0_961038783966485949.csv,Monarch,Newspaper
30645756_0_2413317245475669227.csv,Monarch,PoliticalParty
33167985_0_5220049369716352813.csv,Monarch,Mammal
34041816_1_4749054164534706977.csv,Monarch,Airport
37856682_0_6818907050314633217.csv,Monarch,AdministrativeRegion
39107734_2_2329160387535788734.csv,Monarch,Airport
3962429_0_3452614694863053249.csv,Monarch,Hotel
39650055_5_7135804139753401681.csv,Monarch,Company
40534006_0_4617468856744635526.csv,Monarch,Wrestler
40844462_1_6230938203735169234.csv,Monarch,Film
43237185_1_3636357855502246981.csv,Monarch,Scientist
44206774_0_3810538885942465703.csv,Monarch,GolfPlayer
45073662_0_3179937335063201739.csv,Monarch,BaseballPlayer
45533669_1_7463037039059239824.csv,Monarch,RadioStation
48456557_0_3760853481322708783.csv,Monarch,Animal
48805028_0_8933391169600128370.csv,Monarch,Bird
50270082_0_444360818941411589.csv,Monarch,BaseballPlayer
51741865_0_9203644246202164492.csv,Monarch,RadioStation
52299421_0_4473286348258170200.csv,Monarch,Country
53583534_0_503521622577229691.csv,Monarch,Building
53822652_0_5767892317858575530.csv,Monarch,Film
54773498_0_4341462266113591159.csv,Monarch,Building
60319454_0_3938426910282115527.csv,Monarch,Animal
62564020_0_3836030043284699244.csv,Monarch,Animal
63450419_0_8012592961815711786.csv,Monarch,Plant
66009064_0_9148652238372261251.csv,Monarch,BaseballPlayer
6869358_0_1379459120563510331.csv,Monarch,Novel
69381058_0_984708047398578866.csv,Monarch,Mountain
72017594_0_7055198579167316152.csv,Monarch,Museum
76275868_0_4528346580716713695.csv,Monarch,Country
78650283_0_5937576517849452289.csv,Monarch,Currency
80184932_0_4240003884724905487.csv,Monarch,Company
84575189_0_6365692015941409487.csv,Monarch,AcademicJournal
86627271_6_2239821927452848323.csv,Monarch,Lake
88523363_0_8180214313099580515.csv,Monarch,Plant
88732174_0_7321365014357502211.csv,Monarch,BaseballPlayer
89511064_0_2199624509082573904.csv,Monarch,Country
91959037_0_7907661684242014480.csv,Monarch,VideoGame
92896255_0_4593968708343548527.csv,Monarch,Plant
93078729_0_1451251196788678526.csv,Monarch,Lake
9834884_0_3871985887467090123.csv,Monarch,Museum
98458255_0_5873264818593370400.csv,Monarch,AcademicJournal
12183399_0_6725061928072492226.csv,Currency,Country
1438042986423_95_20150728002306-00125-ip-10-236-191-2_88435628_5.csv,Election,Political Party
19073331_0_2742992342272078110.csv,Election,PoliticalParty
1614988_0_8789868670151796042.csv,swimmer,Scientist
37815699_0_8391788584341609964.csv,swimmer,Person
21333456_2_1886495893795687264.csv,mountain,Scientist
37541068_1_1156932518917623732.csv,mountain,BaseballPlayer
54112392_0_160015365721559357.csv,mountain,Lake
48944826_0_2321751364268052533.csv,Work,VideoGame
99070098_0_2074872741302696997.csv,Work,Mountain
19361188_0_1640726405141876003.csv,Scientist,Mountain
29021592_3_2299138476894681059.csv,Scientist,Monarch
33401079_0_9127583903019856402.csv,Scientist,Person
46646666_0_5802598112171303204.csv,City,RadioStation
50245608_0_871275842592178099.csv,VideoGame,Film
3887681_0_7938589465814037992.csv,Mountain,Lake
61626303_0_266372209664087642.csv,Mountain,RadioStation
61069974_0_1894536874590565102.csv,Country,Currency
9475172_1_1023126399856690702.csv,Film,TelevisionShow
68779923_1_3240042497463101224.csv,Hospital,Country
78005071_0_8643954006825971723.csv,Hospital,PoliticalParty
55961337_0_6548713781034932742.csv,Country,Currency
90196673_0_5458330029110291950.csv,Bird,Animal
