table name,result label,true label
Event_887theriver.ca_September2020_CPA.csv,Book,Event
Event_aaronjonahlewis.com_September2020_CPA.csv,Book,Event
Event_abconcerts.be_September2020_CPA.csv,Book,Event
Event_adelsheim.de_September2020_CPA.csv,Book,Event
Event_anacortes.org_September2020_CPA.csv,Book,Event
Hotel_airantares.ro_September2020_CPA.csv,Book,Hotel
Hotel_alilahotels.com_September2020_CPA.csv,Book,Hotel
Hotel_almatours.ro_September2020_CPA.csv,Book,Hotel
Hotel_anyplace.com_September2020_CPA.csv,Book,Hotel
Hotel_asiapackagetravel.com_September2020_CPA.csv,Book,Hotel
Hotel_atlanticturism.com_September2020_CPA.csv,Book,Hotel
Hotel_beaune-borgonha.com_September2020_CPA.csv,Book,Hotel
LocalBusiness_billighaandvaerker.dk_September2020_CPA.csv,Book,LocalBusiness
LocalBusiness_billingschamber.com_September2020_CPA.csv,Book,LocalBusiness
LocalBusiness_bilsyn.info_September2020_CPA.csv,Book,LocalBusiness
Movie_1123movies.to_September2020_CPA.csv,Book,Movie
Movie_209.97.170.87_September2020_CPA.csv,Book,Movie
Movie_4688v6r.cn_September2020_CPA.csv,Book,Movie
Movie_aetv.com_September2020_CPA.csv,Book,Movie
Movie_anilist.co_September2020_CPA.csv,Book,Movie
Movie_anison.fm_September2020_CPA.csv,Book,Movie
Movie_awwrated.com_September2020_CPA.csv,Book,Movie
Movie_barnesandnoble.com_September2020_CPA.csv,Book,Movie
Movie_bcdb.com_September2020_CPA.csv,Book,Movie
Movie_bestnetflixmovies.com_September2020_CPA.csv,Book,Movie
Movie_cinecitta.de_September2020_CPA.csv,Book,Movie
Movie_cineleven.com_September2020_CPA.csv,Book,Movie
Movie_cineman.ch_September2020_CPA.csv,Book,Movie
Movie_cinemarumah21.com_September2020_CPA.csv,Book,Movie
Movie_cinemoviestudio.com_September2020_CPA.csv,Book,Movie
Movie_corona21.online_September2020_CPA.csv,Book,Movie
Movie_criterion.com_September2020_CPA.csv,Book,Movie
Movie_dailymotionmovievids.com_September2020_CPA.csv,Book,Movie
Movie_disney.com_September2020_CPA.csv,Book,Movie
Movie_zurichlab.org_September2020_CPA.csv,Book,Movie
MusicAlbum_23rdprecinct.net_September2020_CPA.csv,Book,MusicAlbum
MusicAlbum_alldbx.ru_September2020_CPA.csv,Book,MusicAlbum
MusicAlbum_amdb.co_September2020_CPA.csv,Book,MusicAlbum
MusicAlbum_anjunabeats.com_September2020_CPA.csv,Book,MusicAlbum
MusicAlbum_aventrix.com_September2020_CPA.csv,Book,MusicAlbum
MusicAlbum_bleep.com_September2020_CPA.csv,Book,MusicAlbum
MusicAlbum_celebri.com_September2020_CPA.csv,Book,MusicAlbum
MusicAlbum_harmoniamundi.com_September2020_CPA.csv,Book,MusicAlbum
MusicAlbum_josephschwantner.com_September2020_CPA.csv,Book,MusicAlbum
Person_erocam.biz_September2020_CPA.csv,Book,Person
Person_familjesidan.se_September2020_CPA.csv,Book,Person
Person_famousdetails.com_September2020_CPA.csv,Book,Person
Person_fbref.com_September2020_CPA.csv,Book,Person
Person_festival-cannes.com_September2020_CPA.csv,Book,Person
Person_finfeed.com_September2020_CPA.csv,Book,Person
Person_free-123movies.com_September2020_CPA.csv,Book,Person
Person_fussballtransfers.com_September2020_CPA.csv,Book,Person
Person_galleriacontinua.com_September2020_CPA.csv,Book,Person
Person_gametz.com_September2020_CPA.csv,Book,Person
Person_ggraindustryconference.com_September2020_CPA.csv,Book,Person
Person_glassatwork.co.uk_September2020_CPA.csv,Book,Person
Person_glueup.com_September2020_CPA.csv,Book,Person
Place_artsequator.com_September2020_CPA.csv,Book,Place
Place_benitalia.com_September2020_CPA.csv,Book,Place
Place_betterautorubber.com.au_September2020_CPA.csv,Book,Place
Place_beverly-hanks.com_September2020_CPA.csv,Book,Place
Recipe_artistinresidencehome.com_September2020_CPA.csv,Book,Recipe
Recipe_artofnaturalliving.com_September2020_CPA.csv,Book,Recipe
Recipe_australianeggs.org.au_September2020_CPA.csv,Book,Recipe
Recipe_avengersinfinitywarfullmovie.de_September2020_CPA.csv,Book,Recipe
Recipe_avocadosfrommexico.com_September2020_CPA.csv,Book,Recipe
Recipe_awesomewithsprinkles.com_September2020_CPA.csv,Book,Recipe
Recipe_awickedwhisk.com_September2020_CPA.csv,Book,Recipe
Recipe_babysavers.com_September2020_CPA.csv,Book,Recipe
Recipe_bakeitketo.com_September2020_CPA.csv,Book,Recipe
Recipe_ballarddesigns.com_September2020_CPA.csv,Book,Recipe
TVEpisode_pakistandramas.com_September2020_CPA.csv,Book,TVEpisode
TVEpisode_primewire.st_September2020_CPA.csv,Book,TVEpisode
TVEpisode_projectfreetv.press_September2020_CPA.csv,Book,TVEpisode
TVEpisode_putlockers1.cc_September2020_CPA.csv,Book,TVEpisode
TVEpisode_randydorn2008.com_September2020_CPA.csv,Book,TVEpisode
TVEpisode_slaughterhousecam.com_September2020_CPA.csv,Book,TVEpisode
TVEpisode_stelizabethaiea.org_September2020_CPA.csv,Book,TVEpisode
TVEpisode_thevoiddeck.org_September2020_CPA.csv,Book,TVEpisode
TVEpisode_turktv.ru_September2020_CPA.csv,Book,TVEpisode
TVEpisode_umc.tv_September2020_CPA.csv,Book,TVEpisode
TVEpisode_zebrahead.org_September2020_CPA.csv,Book,TVEpisode
LocalBusiness_blacknet.co.uk_September2020_CPA.csv,Book,LocalBusiness
Person_fruitlogistica.de_September2020_CPA.csv,Book,Person
Place_charlestonjazz.com_September2020_CPA.csv,Book,Place
Recipe_anotherfoodblogger.com_September2020_CPA.csv,Book,Recipe
Book_act1diabetes.org_September2020_CPA.csv,Event,Book
Hotel_aquaaston.com_September2020_CPA.csv,Event,Hotel
Hotel_beachesresortsparks.com_September2020_CPA.csv,Event,Hotel
LocalBusiness_bicyclecapetown.org_September2020_CPA.csv,Event,LocalBusiness
Movie_coffeehousetv.org_September2020_CPA.csv,Event,Movie
Person_fapchatz.com_September2020_CPA.csv,Event,Person
Place_bfloparks.org_September2020_CPA.csv,Event,Place
TVEpisode_zoids-col.net_September2020_CPA.csv,Event,TVEpisode
Book_albertflynndesilver.com_September2020_CPA.csv,Event,Book
Hotel_apartmentsalantha.com_September2020_CPA.csv,Event,Hotel
Person_eroticgirlsme.com_September2020_CPA.csv,Event,Person
Person_federatedinvestors.com_September2020_CPA.csv,Event,Person
Place_angelfireresort.com_September2020_CPA.csv,Event,Place
Recipe_aziendanevola.it_September2020_CPA.csv,Event,Recipe
Recipe_azuniatequila.com_September2020_CPA.csv,Event,Recipe
TVEpisode_watchfreenet.org_September2020_CPA.csv,Event,TVEpisode
Event_adelpartners.org_September2020_CPA.csv,Book,Event
Hotel_andermatt.ch_September2020_CPA.csv,Book,Hotel
LocalBusiness_biznearu.com.au_September2020_CPA.csv,Book,LocalBusiness
Movie_awardwinningadultmovies.com_September2020_CPA.csv,Book,Movie
Person_fitzpatrickreferrals.co.uk_September2020_CPA.csv,Book,Person
Recipe_audreyslittlefarm.com_September2020_CPA.csv,Book,Recipe
