table name,result label,true label
Book_1carpetcleaning.co.uk_September2020_CPA.csv,Event,Book
Book_247creative.de_September2020_CPA.csv,Event,Book
Book_7sat.co.uk_September2020_CPA.csv,Event,Book
Book_abebooks.de_September2020_CPA.csv,Event,Book
Book_act1diabetes.org_September2020_CPA.csv,Event,Book
Book_aionianbible.org_September2020_CPA.csv,Event,Book
Book_albertflynndesilver.com_September2020_CPA.csv,Event,Book
Book_allncertsolutions.com_September2020_CPA.csv,Event,Book
Book_antiquariatbotanicum.com_September2020_CPA.csv,Event,Book
Book_archivesfinebooks.com.au_September2020_CPA.csv,Event,Book
Book_artforum.sk_September2020_CPA.csv,Event,Book
Book_atlantavintagebooks.com_September2020_CPA.csv,Event,Book
Book_auth-e83.co.uk_September2020_CPA.csv,Event,Book
Book_autorenwelt.de_September2020_CPA.csv,Event,Book
Book_avalontravelbooks.com_September2020_CPA.csv,Event,Book
Book_babellibros.com_September2020_CPA.csv,Event,Book
Book_balibrary.org_September2020_CPA.csv,Event,Book
Book_banneroftruth.org_September2020_CPA.csv,Event,Book
Book_bapeten.go.id_September2020_CPA.csv,Event,Book
Book_bayoupublishing.com_September2020_CPA.csv,Event,Book
Book_belgiqueloisirs.be_September2020_CPA.csv,Event,Book
Book_belmont.wa.gov.au_September2020_CPA.csv,Event,Book
Book_isach.info_September2020_CPA.csv,Event,Book
Hotel_airasiago.com.my_September2020_CPA.csv,Event,Hotel
Hotel_alilahotels.com_September2020_CPA.csv,Event,Hotel
Hotel_anyplace.com_September2020_CPA.csv,Event,Hotel
Hotel_aquaaston.com_September2020_CPA.csv,Event,Hotel
Hotel_arenahotels.com_September2020_CPA.csv,Event,Hotel
Hotel_asiapackagetravel.com_September2020_CPA.csv,Event,Hotel
Hotel_bamabeachhouses.com_September2020_CPA.csv,Event,Hotel
LocalBusiness_bidmycrib.com_September2020_CPA.csv,Event,LocalBusiness
LocalBusiness_biharad.com_September2020_CPA.csv,Event,LocalBusiness
LocalBusiness_billighaandvaerker.dk_September2020_CPA.csv,Event,LocalBusiness
LocalBusiness_billingschamber.com_September2020_CPA.csv,Event,LocalBusiness
LocalBusiness_biznearu.com.au_September2020_CPA.csv,Event,LocalBusiness
LocalBusiness_blackforestgourmet.co.nz_September2020_CPA.csv,Event,LocalBusiness
LocalBusiness_blacknet.co.uk_September2020_CPA.csv,Event,LocalBusiness
LocalBusiness_blacktopit.com_September2020_CPA.csv,Event,LocalBusiness
LocalBusiness_blogto.com_September2020_CPA.csv,Event,LocalBusiness
Movie_awardwinningadultmovies.com_September2020_CPA.csv,Event,Movie
Movie_bollyviews.com_September2020_CPA.csv,Event,Movie
Movie_cinecitta.de_September2020_CPA.csv,Event,Movie
Movie_cinemoviestudio.com_September2020_CPA.csv,Event,Movie
Movie_disney.com_September2020_CPA.csv,Event,Movie
MusicAlbum_23rdprecinct.net_September2020_CPA.csv,Event,MusicAlbum
MusicAlbum_7s7.org_September2020_CPA.csv,Event,MusicAlbum
MusicAlbum_alldbx.ru_September2020_CPA.csv,Event,MusicAlbum
MusicAlbum_amdb.co_September2020_CPA.csv,Event,MusicAlbum
MusicAlbum_anjunabeats.com_September2020_CPA.csv,Event,MusicAlbum
MusicAlbum_aventrix.com_September2020_CPA.csv,Event,MusicAlbum
MusicAlbum_avishaicohen.com_September2020_CPA.csv,Event,MusicAlbum
MusicAlbum_awilshiremusic.com_September2020_CPA.csv,Event,MusicAlbum
MusicAlbum_bleep.com_September2020_CPA.csv,Event,MusicAlbum
MusicAlbum_celebri.com_September2020_CPA.csv,Event,MusicAlbum
MusicAlbum_club.be_September2020_CPA.csv,Event,MusicAlbum
MusicAlbum_deathbedtapes.com_September2020_CPA.csv,Event,MusicAlbum
MusicAlbum_djslimk.com_September2020_CPA.csv,Event,MusicAlbum
MusicAlbum_ellenmandel.com_September2020_CPA.csv,Event,MusicAlbum
MusicAlbum_esqmusic.com_September2020_CPA.csv,Event,MusicAlbum
MusicAlbum_harmoniamundi.com_September2020_CPA.csv,Event,MusicAlbum
MusicAlbum_hollowaytapes.com_September2020_CPA.csv,Event,MusicAlbum
MusicAlbum_jamesnarrates.com_September2020_CPA.csv,Event,MusicAlbum
MusicAlbum_josephschwantner.com_September2020_CPA.csv,Event,MusicAlbum
