table name,result label,true label
10151359_0_8168779773862259178.csv,Scientist,Book
10630177_0_4831842476649004753.csv,Scientist,Building
11688006_0_8123036130090004213.csv,Scientist,Country
12193237_0_8699643798888088574.csv,Scientist,Country
13357355_0_5384862281417742530.csv,Scientist,FictionalCharacter
13719111_1_5719401842463579519.csv,Scientist,Bird
14067031_0_559833072073397908.csv,Scientist,Country
1438042986423_95_20150728002306-00329-ip-10-236-191-2_805336391_10.csv,Scientist,swimmer
14380604_4_3329235705746762392.csv,Scientist,Company
21245481_0_8730460088443117515.csv,Scientist,Lake
21337553_0_8832378999628437599.csv,Scientist,Mountain
24417511_0_3058323105166963431.csv,Scientist,BaseballPlayer
24859353_0_7027810986004269522.csv,Scientist,Currency
26270372_1_3774607938887520564.csv,Scientist,Monarch
28036255_0_5705563063166785494.csv,Scientist,Mountain
28154036_0_909001972154294543.csv,Scientist,PoliticalParty
29857217_0_961038783966485949.csv,Scientist,Newspaper
33401079_0_9127583903019856402.csv,Scientist,Person
37541068_1_1156932518917623732.csv,Scientist,BaseballPlayer
37815699_0_8391788584341609964.csv,Scientist,Person
37856682_0_6818907050314633217.csv,Scientist,AdministrativeRegion
38390205_1_8150763005563658139.csv,Scientist,Hospital
38732532_0_1420803645394505878.csv,Scientist,Monarch
3887681_0_7938589465814037992.csv,Scientist,Lake
3962429_0_3452614694863053249.csv,Scientist,Hotel
39759273_0_1427898308030295194.csv,Scientist,Film
40534006_0_4617468856744635526.csv,Scientist,Wrestler
40844462_1_6230938203735169234.csv,Scientist,Film
43226272_0_5995103035300388365.csv,Scientist,Hospital
44206774_0_3810538885942465703.csv,Scientist,GolfPlayer
47709681_0_4437772923903322343.csv,Scientist,VideoGame
50245608_0_871275842592178099.csv,Scientist,Film
50270082_0_444360818941411589.csv,Scientist,BaseballPlayer
51130304_0_3035822254995425429.csv,Scientist,Monarch
53583534_0_503521622577229691.csv,Scientist,Building
53822652_0_5767892317858575530.csv,Scientist,Film
53989675_0_8697482470743954630.csv,Scientist,Lake
54112392_0_160015365721559357.csv,Scientist,Lake
54719588_0_8417197176086756912.csv,Scientist,Film
63389809_0_8179819543692215824.csv,Scientist,Company
66009064_0_9148652238372261251.csv,Scientist,BaseballPlayer
68442591_0_8506821153001360777.csv,Scientist,Hospital
6869358_0_1379459120563510331.csv,Scientist,Novel
69381058_0_984708047398578866.csv,Scientist,Mountain
72017594_0_7055198579167316152.csv,Scientist,Museum
73988811_0_2775758476756716904.csv,Scientist,Film
76275868_0_4528346580716713695.csv,Scientist,Country
78005071_0_8643954006825971723.csv,Scientist,PoliticalParty
80184932_0_4240003884724905487.csv,Scientist,Company
84575189_0_6365692015941409487.csv,Scientist,AcademicJournal
8468806_0_4382447409703007384.csv,Scientist,Lake
86627271_6_2239821927452848323.csv,Scientist,Lake
88732174_0_7321365014357502211.csv,Scientist,BaseballPlayer
90325533_0_6668263142989366843.csv,Scientist,Hospital
9206866_1_8114610355671172497.csv,Scientist,Country
93702496_0_39013305210829591.csv,Scientist,Company
9475172_1_1023126399856690702.csv,Scientist,TelevisionShow
98458255_0_5873264818593370400.csv,Scientist,AcademicJournal
1146722_1_7558140036342906956.csv,VideoGame,Mountain
18422942_0_3659164506677528063.csv,VideoGame,Work
1438042989018_40_20150728002309-00067-ip-10-236-191-2_57714692_2.csv,Country,cricketer
19272019_0_1508498249156534553.csv,Country,University
28646774_0_3256889721737611537.csv,Country,PoliticalParty
45533669_1_7463037039059239824.csv,Country,RadioStation
78650283_0_5937576517849452289.csv,Country,Currency
1438042989043_35_20150728002309-00287-ip-10-236-191-2_875026214_2.csv,Lake,mountain
1438042986423_95_20150728002306-00125-ip-10-236-191-2_88435628_5.csv,Election,Political Party
19073331_0_2742992342272078110.csv,Election,PoliticalParty
25933880_0_4058554985574416690.csv,Mountain,Wrestler
2066887_0_746204117268168398.csv,Monarch,Saint
21801207_0_8144839668470123042.csv,Monarch,VideoGame
27466715_0_3913547177671701530.csv,Monarch,VideoGame
30645756_0_2413317245475669227.csv,Monarch,PoliticalParty
4730513_0_8573199053866072336.csv,Monarch,Scientist
34899692_0_6530393048033763438.csv,City,Country
54773498_0_4341462266113591159.csv,City,Building
64734047_0_5880705307495695536.csv,Country,Hospital
49772588_0_6549847739640234347.csv,Saint,Country
33167985_0_5220049369716352813.csv,Animal,Mammal
70515524_0_5425995199745290007.csv,Animal,Monarch
88523363_0_8180214313099580515.csv,Animal,Plant
98312357_0_6395417306876145729.csv,Animal,Monarch
99070098_0_2074872741302696997.csv,Animal,Mountain
4501311_8_8306082458935575308.csv,Airport,VideoGame
45073662_0_3179937335063201739.csv,Airport,BaseballPlayer
73242003_5_4847571983313033360.csv,Airport,VideoGame
71137051_0_8039724067857124984.csv,Animal,Bird
92896255_0_4593968708343548527.csv,Animal,Plant
63450419_0_8012592961815711786.csv,Bird,Plant
61626303_0_266372209664087642.csv,Country,RadioStation
