table name,result label,true label
10151359_0_8168779773862259178.csv,VideoGame,Book
38428277_0_1311643810102462607.csv,VideoGame,Film
50245608_0_871275842592178099.csv,VideoGame,Film
73988811_0_2775758476756716904.csv,VideoGame,Film
9475172_1_1023126399856690702.csv,VideoGame,TelevisionShow
3887681_0_7938589465814037992.csv,Building,Lake
4501311_8_8306082458935575308.csv,Company,VideoGame
45073662_0_3179937335063201739.csv,Company,BaseballPlayer
73242003_5_4847571983313033360.csv,Company,VideoGame
3962429_0_3452614694863053249.csv,Mountain,Hotel
11599512_1_280388135214354946.csv,Lake,Country
12151277_0_1262954734066545952.csv,Lake,Hospital
13719111_1_5719401842463579519.csv,Lake,Bird
1438042986423_95_20150728002306-00125-ip-10-236-191-2_88435628_5.csv,Lake,Political Party
1438042989043_35_20150728002309-00287-ip-10-236-191-2_875026214_2.csv,Lake,mountain
1614988_0_8789868670151796042.csv,Lake,Scientist
19361188_0_1640726405141876003.csv,Lake,Mountain
2066887_0_746204117268168398.csv,Lake,Saint
21333456_2_1886495893795687264.csv,Lake,Scientist
21337553_0_8832378999628437599.csv,Lake,Mountain
22987653_0_7774852112768859306.csv,Lake,Scientist
25933880_0_4058554985574416690.csv,Lake,Wrestler
26270372_1_3774607938887520564.csv,Lake,Monarch
27466715_0_3913547177671701530.csv,Lake,VideoGame
28079336_2_2139598421036200532.csv,Lake,Company
28154036_0_909001972154294543.csv,Lake,PoliticalParty
28423212_0_2742990779532526553.csv,Lake,Company
28494901_6_7026744149694237309.csv,Lake,Scientist
29412826_0_3422707769191426540.csv,Lake,Museum
30645756_0_2413317245475669227.csv,Lake,PoliticalParty
32812626_0_5428724146873158593.csv,Lake,Hospital
33242247_1_7232384061498591611.csv,Lake,Election
33401079_0_9127583903019856402.csv,Lake,Person
34899692_0_6530393048033763438.csv,Lake,Country
36102169_0_7739454799295072814.csv,Lake,VideoGame
37541068_1_1156932518917623732.csv,Lake,BaseballPlayer
37856682_0_6818907050314633217.csv,Lake,AdministrativeRegion
38390205_1_8150763005563658139.csv,Lake,Hospital
38732532_0_1420803645394505878.csv,Lake,Monarch
39173938_0_7916056990138658530.csv,Lake,Film
41839679_0_3009344178474568371.csv,Lake,Monarch
43226272_0_5995103035300388365.csv,Lake,Hospital
