table name,result label,true label
Recipe_audreyslittlefarm.com_September2020_CPA.csv,Book,Recipe
MusicAlbum_club.be_September2020_CPA.csv,Book,MusicAlbum
MusicAlbum_herokuapp.com_September2020_CPA.csv,Book,MusicAlbum
MusicAlbum_jakeauerbachfilms.com_September2020_CPA.csv,Book,MusicAlbum
MusicAlbum_kidzbites.com_September2020_CPA.csv,Book,MusicAlbum
Book_abebooks.de_September2020_CPA.csv,Person,Book
Book_aionianbible.org_September2020_CPA.csv,Person,Book
Book_albertflynndesilver.com_September2020_CPA.csv,Person,Book
Book_avalontravelbooks.com_September2020_CPA.csv,Person,Book
Book_babellibros.com_September2020_CPA.csv,Person,Book
Book_balibrary.org_September2020_CPA.csv,Person,Book
Book_bapeten.go.id_September2020_CPA.csv,Person,Book
Book_bayoupublishing.com_September2020_CPA.csv,Person,Book
Book_belgiqueloisirs.be_September2020_CPA.csv,Person,Book
Book_belmont.wa.gov.au_September2020_CPA.csv,Person,Book
Book_isach.info_September2020_CPA.csv,Person,Book
Event_25tickets.com_September2020_CPA.csv,Person,Event
Event_313cafe.com_September2020_CPA.csv,Person,Event
Event_887theriver.ca_September2020_CPA.csv,Person,Event
Event_aaronjonahlewis.com_September2020_CPA.csv,Person,Event
Event_abconcerts.be_September2020_CPA.csv,Person,Event
Event_aboriginalbuzz.com_September2020_CPA.csv,Person,Event
Event_abundancenc.org_September2020_CPA.csv,Person,Event
Event_accessallareas.org_September2020_CPA.csv,Person,Event
Event_acchamber.com_September2020_CPA.csv,Person,Event
Event_acspower.com_September2020_CPA.csv,Person,Event
Event_activetrainingnetwork.com_September2020_CPA.csv,Person,Event
Event_actsonline.net_September2020_CPA.csv,Person,Event
Event_adaptmovement.org_September2020_CPA.csv,Person,Event
Event_adconserve.org_September2020_CPA.csv,Person,Event
Event_adelpartners.org_September2020_CPA.csv,Person,Event
Event_adelsheim.de_September2020_CPA.csv,Person,Event
Event_adjstyle.com_September2020_CPA.csv,Person,Event
Event_admraceway.ru_September2020_CPA.csv,Person,Event
Event_ammp.studio_September2020_CPA.csv,Person,Event
Event_anacortes.org_September2020_CPA.csv,Person,Event
Event_aneventapart.com_September2020_CPA.csv,Person,Event
Event_annmontgomery.com.au_September2020_CPA.csv,Person,Event
Event_anth.org.uk_September2020_CPA.csv,Person,Event
Event_apqs.com_September2020_CPA.csv,Person,Event
Event_aquilaboats.com_September2020_CPA.csv,Person,Event
Hotel_accommodationairliebeach.com_September2020_CPA.csv,Person,Hotel
Hotel_airasiago.com.my_September2020_CPA.csv,Person,Hotel
Hotel_andermatt.ch_September2020_CPA.csv,Person,Hotel
Hotel_anyplace.com_September2020_CPA.csv,Person,Hotel
Hotel_apartmentsalantha.com_September2020_CPA.csv,Person,Hotel
Hotel_aquaaston.com_September2020_CPA.csv,Person,Hotel
Hotel_arenahotels.com_September2020_CPA.csv,Person,Hotel
Hotel_beachesresortsparks.com_September2020_CPA.csv,Person,Hotel
LocalBusiness_bicyclecapetown.org_September2020_CPA.csv,Person,LocalBusiness
LocalBusiness_bidmycrib.com_September2020_CPA.csv,Person,LocalBusiness
LocalBusiness_biharad.com_September2020_CPA.csv,Person,LocalBusiness
LocalBusiness_billighaandvaerker.dk_September2020_CPA.csv,Person,LocalBusiness
