table name,result label,true label
10151359_0_8168779773862259178.csv,Film,Book
11833461_1_3811022039809817402.csv,Film,VideoGame
21801207_0_8144839668470123042.csv,Film,VideoGame
22864497_0_8632623712684511496.csv,Film,VideoGame
36102169_0_7739454799295072814.csv,Film,VideoGame
4501311_8_8306082458935575308.csv,Film,VideoGame
47709681_0_4437772923903322343.csv,Film,VideoGame
66329615_0_3585856495110277641.csv,Film,VideoGame
73242003_5_4847571983313033360.csv,Film,VideoGame
75367212_2_2745466355267233390.csv,Film,VideoGame
79966524_0_1484492112455633784.csv,Film,Animal
9475172_1_1023126399856690702.csv,Film,TelevisionShow
10630177_0_4831842476649004753.csv,Country,Building
1146722_1_7558140036342906956.csv,Country,Mountain
12125836_0_1134348206297032434.csv,Country,RadioStation
13357355_0_5384862281417742530.csv,Country,FictionalCharacter
13395751_3_369722706637560735.csv,Country,Lake
13719111_1_5719401842463579519.csv,Country,Bird
1438042986423_95_20150728002306-00125-ip-10-236-191-2_88435628_5.csv,Country,Political Party
1438042989018_40_20150728002309-00067-ip-10-236-191-2_57714692_2.csv,Country,cricketer
19272019_0_1508498249156534553.csv,Country,University
2066887_0_746204117268168398.csv,Country,Saint
21245481_0_8730460088443117515.csv,Country,Lake
21337553_0_8832378999628437599.csv,Country,Mountain
22987653_0_7774852112768859306.csv,Country,Scientist
24417511_0_3058323105166963431.csv,Country,BaseballPlayer
24859353_0_7027810986004269522.csv,Country,Currency
25933880_0_4058554985574416690.csv,Country,Wrestler
26270372_1_3774607938887520564.csv,Country,Monarch
26310680_0_5150772059999313798.csv,Country,Currency
27466715_0_3913547177671701530.csv,Country,VideoGame
28154036_0_909001972154294543.csv,Country,PoliticalParty
28494901_6_7026744149694237309.csv,Country,Scientist
29412826_0_3422707769191426540.csv,Country,Museum
29857217_0_961038783966485949.csv,Country,Newspaper
30166286_0_1837439231599898748.csv,Country,Scientist
33167985_0_5220049369716352813.csv,Country,Mammal
33242247_1_7232384061498591611.csv,Country,Election
33401079_0_9127583903019856402.csv,Country,Person
34041816_1_4749054164534706977.csv,Country,Airport
37856682_0_6818907050314633217.csv,Country,AdministrativeRegion
38390205_1_8150763005563658139.csv,Country,Hospital
39107734_2_2329160387535788734.csv,Country,Airport
3962429_0_3452614694863053249.csv,Country,Hotel
39650055_5_7135804139753401681.csv,Country,Company
40534006_0_4617468856744635526.csv,Country,Wrestler
40844462_1_6230938203735169234.csv,Country,Film
41839679_0_3009344178474568371.csv,Country,Monarch
43237185_1_3636357855502246981.csv,Country,Scientist
44206774_0_3810538885942465703.csv,Country,GolfPlayer
45593932_0_6869375743660252130.csv,Country,Scientist
4730513_0_8573199053866072336.csv,Country,Scientist
48805028_0_8933391169600128370.csv,Country,Bird
51130304_0_3035822254995425429.csv,Country,Monarch
51741865_0_9203644246202164492.csv,Country,RadioStation
53822652_0_5767892317858575530.csv,Country,Film
53989675_0_8697482470743954630.csv,Country,Lake
5972322_0_3150366936082777235.csv,Country,Election
60319454_0_3938426910282115527.csv,Country,Animal
62564020_0_3836030043284699244.csv,Country,Animal
63450419_0_8012592961815711786.csv,Country,Plant
64207896_0_3206705146602325658.csv,Country,Monarch
64734047_0_5880705307495695536.csv,Country,Hospital
66009064_0_9148652238372261251.csv,Country,BaseballPlayer
6869358_0_1379459120563510331.csv,Country,Novel
69381058_0_984708047398578866.csv,Country,Mountain
72017594_0_7055198579167316152.csv,Country,Museum
80184932_0_4240003884724905487.csv,Country,Company
