table name,result label,true label
10151359_0_8168779773862259178.csv,Country,Book
1146722_1_7558140036342906956.csv,Country,Mountain
13357355_0_5384862281417742530.csv,Country,FictionalCharacter
13719111_1_5719401842463579519.csv,Country,Bird
1438042986423_95_20150728002306-00125-ip-10-236-191-2_88435628_5.csv,Country,Political Party
1438042986423_95_20150728002306-00329-ip-10-236-191-2_805336391_10.csv,Country,swimmer
1438042989018_40_20150728002309-00067-ip-10-236-191-2_57714692_2.csv,Country,cricketer
14380604_4_3329235705746762392.csv,Country,Company
15700884_0_8204220284166767221.csv,Country,Company
1614988_0_8789868670151796042.csv,Country,Scientist
21333456_2_1886495893795687264.csv,Country,Scientist
21337553_0_8832378999628437599.csv,Country,Mountain
22987653_0_7774852112768859306.csv,Country,Scientist
24142265_0_4577466141408796359.csv,Country,VideoGame
24859353_0_7027810986004269522.csv,Country,Currency
26270372_1_3774607938887520564.csv,Country,Monarch
28154036_0_909001972154294543.csv,Country,PoliticalParty
28494901_6_7026744149694237309.csv,Country,Scientist
29021592_3_2299138476894681059.csv,Country,Monarch
29021592_4_4348860179678308511.csv,Country,Monarch
29857217_0_961038783966485949.csv,Country,Newspaper
30645756_0_2413317245475669227.csv,Country,PoliticalParty
33242247_1_7232384061498591611.csv,Country,Election
34041816_1_4749054164534706977.csv,Country,Airport
37541068_1_1156932518917623732.csv,Country,BaseballPlayer
37815699_0_8391788584341609964.csv,Country,Person
37856682_0_6818907050314633217.csv,Country,AdministrativeRegion
39107734_2_2329160387535788734.csv,Country,Airport
39759273_0_1427898308030295194.csv,Country,Film
40534006_0_4617468856744635526.csv,Country,Wrestler
41839679_0_3009344178474568371.csv,Country,Monarch
47709681_0_4437772923903322343.csv,Country,VideoGame
51130304_0_3035822254995425429.csv,Country,Monarch
54112392_0_160015365721559357.csv,Country,Lake
5972322_0_3150366936082777235.csv,Country,Election
60319454_0_3938426910282115527.csv,Country,Animal
63389809_0_8179819543692215824.csv,Country,Company
64207896_0_3206705146602325658.csv,Country,Monarch
66009064_0_9148652238372261251.csv,Country,BaseballPlayer
6869358_0_1379459120563510331.csv,Country,Novel
69381058_0_984708047398578866.csv,Country,Mountain
72017594_0_7055198579167316152.csv,Country,Museum
73988811_0_2775758476756716904.csv,Country,Film
76836443_2_249332777049648171.csv,Country,Scientist
78005071_0_8643954006825971723.csv,Country,PoliticalParty
84575189_0_6365692015941409487.csv,Country,AcademicJournal
8468806_0_4382447409703007384.csv,Country,Lake
86627271_6_2239821927452848323.csv,Country,Lake
90325533_0_6668263142989366843.csv,Country,Hospital
91959037_0_7907661684242014480.csv,Country,VideoGame
92896255_0_4593968708343548527.csv,Country,Plant
93702496_0_39013305210829591.csv,Country,Company
98458255_0_5873264818593370400.csv,Country,AcademicJournal
99070098_0_2074872741302696997.csv,Country,Mountain
10630177_0_4831842476649004753.csv,Lake,Building
28036255_0_5705563063166785494.csv,Lake,Mountain
28646774_0_3256889721737611537.csv,Lake,PoliticalParty
38390205_1_8150763005563658139.csv,Lake,Hospital
45533669_1_7463037039059239824.csv,Lake,RadioStation
53583534_0_503521622577229691.csv,Lake,Building
68442591_0_8506821153001360777.csv,Lake,Hospital
38732532_0_1420803645394505878.csv,VideoGame,Monarch
9475172_1_1023126399856690702.csv,VideoGame,TelevisionShow
3962429_0_3452614694863053249.csv,RadioStation,Hotel
78650283_0_5937576517849452289.csv,Country,Currency
1438042989043_35_20150728002309-00287-ip-10-236-191-2_875026214_2.csv,Lake,mountain
33401079_0_9127583903019856402.csv,Lake,Person
18422942_0_3659164506677528063.csv,VideoGame,Work
19272019_0_1508498249156534553.csv,Film,University
30166286_0_1837439231599898748.csv,Film,Scientist
44206774_0_3810538885942465703.csv,Film,GolfPlayer
45593932_0_6869375743660252130.csv,Film,Scientist
25933880_0_4058554985574416690.csv,Mountain,Wrestler
2066887_0_746204117268168398.csv,BaseballPlayer,Saint
43226272_0_5995103035300388365.csv,BaseballPlayer,Hospital
4730513_0_8573199053866072336.csv,BaseballPlayer,Scientist
54773498_0_4341462266113591159.csv,City,Building
34899692_0_6530393048033763438.csv,Museum,Country
43237185_1_3636357855502246981.csv,Museum,Scientist
64734047_0_5880705307495695536.csv,Museum,Hospital
75154185_0_1607627349983289012.csv,Museum,City
33167985_0_5220049369716352813.csv,Animal,Mammal
70515524_0_5425995199745290007.csv,Animal,Monarch
88523363_0_8180214313099580515.csv,Animal,Plant
98312357_0_6395417306876145729.csv,Animal,Monarch
45073662_0_3179937335063201739.csv,VideoGame,BaseballPlayer
71137051_0_8039724067857124984.csv,Animal,Bird
63450419_0_8012592961815711786.csv,Bird,Plant
61626303_0_266372209664087642.csv,Airline,RadioStation
