table name,result label,true label
Book_247creative.de_September2020_CPA.csv,Movie,Book
Book_albertflynndesilver.com_September2020_CPA.csv,Movie,Book
Book_artforum.sk_September2020_CPA.csv,Movie,Book
Book_banneroftruth.org_September2020_CPA.csv,Movie,Book
Book_belmont.wa.gov.au_September2020_CPA.csv,Movie,Book
Book_isach.info_September2020_CPA.csv,Movie,Book
Event_abconcerts.be_September2020_CPA.csv,Movie,Event
Event_accessallareas.org_September2020_CPA.csv,Movie,Event
Event_actsonline.net_September2020_CPA.csv,Movie,Event
Event_ammp.studio_September2020_CPA.csv,Movie,Event
Event_aneventapart.com_September2020_CPA.csv,Movie,Event
Event_anth.org.uk_September2020_CPA.csv,Movie,Event
Hotel_apartamentoselbarrio.com_September2020_CPA.csv,Movie,Hotel
LocalBusiness_bingj.com_September2020_CPA.csv,Movie,LocalBusiness
LocalBusiness_blacknet.co.uk_September2020_CPA.csv,Movie,LocalBusiness
MusicAlbum_alldbx.ru_September2020_CPA.csv,Movie,MusicAlbum
MusicAlbum_amdb.co_September2020_CPA.csv,Movie,MusicAlbum
MusicAlbum_anjunabeats.com_September2020_CPA.csv,Movie,MusicAlbum
MusicAlbum_aventrix.com_September2020_CPA.csv,Movie,MusicAlbum
MusicAlbum_avishaicohen.com_September2020_CPA.csv,Movie,MusicAlbum
MusicAlbum_awilshiremusic.com_September2020_CPA.csv,Movie,MusicAlbum
MusicAlbum_bleep.com_September2020_CPA.csv,Movie,MusicAlbum
MusicAlbum_celebri.com_September2020_CPA.csv,Movie,MusicAlbum
MusicAlbum_club.be_September2020_CPA.csv,Movie,MusicAlbum
MusicAlbum_deathbedtapes.com_September2020_CPA.csv,Movie,MusicAlbum
MusicAlbum_djslimk.com_September2020_CPA.csv,Movie,MusicAlbum
MusicAlbum_ellenmandel.com_September2020_CPA.csv,Movie,MusicAlbum
MusicAlbum_esqmusic.com_September2020_CPA.csv,Movie,MusicAlbum
MusicAlbum_herokuapp.com_September2020_CPA.csv,Movie,MusicAlbum
MusicAlbum_jakeauerbachfilms.com_September2020_CPA.csv,Movie,MusicAlbum
MusicAlbum_jamesnarrates.com_September2020_CPA.csv,Movie,MusicAlbum
MusicAlbum_josephschwantner.com_September2020_CPA.csv,Movie,MusicAlbum
MusicAlbum_lapanchitarecords.com_September2020_CPA.csv,Movie,MusicAlbum
Place_asiaodyssey.com_September2020_CPA.csv,Movie,Place
Recipe_azuniatequila.com_September2020_CPA.csv,Movie,Recipe
TVEpisode_swatchseries.to_September2020_CPA.csv,Movie,TVEpisode
TVEpisode_umc.tv_September2020_CPA.csv,Movie,TVEpisode
Event_annmontgomery.com.au_September2020_CPA.csv,Book,Event
MusicAlbum_harmoniamundi.com_September2020_CPA.csv,Book,MusicAlbum
Place_bnai-torah-colorado.org_September2020_CPA.csv,Book,Place
Recipe_auracacia.com_September2020_CPA.csv,Book,Recipe
Recipe_avengersinfinitywarfullmovie.de_September2020_CPA.csv,Book,Recipe
Event_25tickets.com_September2020_CPA.csv,Movie,Event
TVEpisode_pakistandramas.com_September2020_CPA.csv,Movie,TVEpisode
Event_adelsheim.de_September2020_CPA.csv,Person,Event
Hotel_alilahotels.com_September2020_CPA.csv,Person,Hotel
LocalBusiness_bilsyn.info_September2020_CPA.csv,Person,LocalBusiness
Movie_anilist.co_September2020_CPA.csv,Person,Movie
Movie_anison.fm_September2020_CPA.csv,Person,Movie
Movie_bollyviews.com_September2020_CPA.csv,Person,Movie
Movie_cinemarumah21.com_September2020_CPA.csv,Person,Movie
Movie_cinemoviestudio.com_September2020_CPA.csv,Person,Movie
Place_benitalia.com_September2020_CPA.csv,Person,Place
TVEpisode_showtv.com.tr_September2020_CPA.csv,Person,TVEpisode
TVEpisode_turktv.ru_September2020_CPA.csv,Event,TVEpisode
Hotel_airantares.ro_September2020_CPA.csv,Place,Hotel
Hotel_anyplace.com_September2020_CPA.csv,Place,Hotel
Hotel_aquaaston.com_September2020_CPA.csv,Place,Hotel
Hotel_arenahotels.com_September2020_CPA.csv,Place,Hotel
Hotel_asiapackagetravel.com_September2020_CPA.csv,Place,Hotel
Hotel_bamabeachhouses.com_September2020_CPA.csv,Place,Hotel
LocalBusiness_bicyclecapetown.org_September2020_CPA.csv,Place,LocalBusiness
LocalBusiness_bidmycrib.com_September2020_CPA.csv,Place,LocalBusiness
LocalBusiness_biharad.com_September2020_CPA.csv,Place,LocalBusiness
LocalBusiness_billighaandvaerker.dk_September2020_CPA.csv,Place,LocalBusiness
LocalBusiness_billingschamber.com_September2020_CPA.csv,Place,LocalBusiness
LocalBusiness_biznearu.com.au_September2020_CPA.csv,Place,LocalBusiness
LocalBusiness_blacktopit.com_September2020_CPA.csv,Place,LocalBusiness
LocalBusiness_blogto.com_September2020_CPA.csv,Place,LocalBusiness
MusicAlbum_23rdprecinct.net_September2020_CPA.csv,Place,MusicAlbum
MusicAlbum_kidzbites.com_September2020_CPA.csv,Place,MusicAlbum
Person_fmbctx.com_September2020_CPA.csv,Place,Person
