table name,result label,true label
11599512_1_280388135214354946.csv,City,Country
46646666_0_5802598112171303204.csv,City,RadioStation
78650283_0_5937576517849452289.csv,City,Currency
26310680_0_5150772059999313798.csv,Country,Currency
37856682_0_6818907050314633217.csv,Country,AdministrativeRegion
55961337_0_6548713781034932742.csv,Country,Currency
61069974_0_1894536874590565102.csv,Country,Currency
12183399_0_6725061928072492226.csv,Currency,Country
12193237_0_8699643798888088574.csv,Currency,Country
1438042986423_95_20150728002306-00125-ip-10-236-191-2_88435628_5.csv,PoliticalParty,Political Party
1438042986423_95_20150728002306-00329-ip-10-236-191-2_805336391_10.csv,FictionalCharacter,swimmer
90196673_0_5458330029110291950.csv,Bird,Animal
1438042989018_40_20150728002309-00067-ip-10-236-191-2_57714692_2.csv,Mountain,cricketer
3887681_0_7938589465814037992.csv,Mountain,Lake
63450419_0_8012592961815711786.csv,Mountain,Plant
8468806_0_4382447409703007384.csv,Mountain,Lake
2066887_0_746204117268168398.csv,Scientist,Saint
33401079_0_9127583903019856402.csv,Scientist,Person
37815699_0_8391788584341609964.csv,Scientist,Person
18422942_0_3659164506677528063.csv,Film,Work
6869358_0_1379459120563510331.csv,Film,Novel
9475172_1_1023126399856690702.csv,Film,TelevisionShow
25933880_0_4058554985574416690.csv,BaseballPlayer,Wrestler
40534006_0_4617468856744635526.csv,BaseballPlayer,Wrestler
44206774_0_3810538885942465703.csv,BaseballPlayer,GolfPlayer
33167985_0_5220049369716352813.csv,Animal,Mammal
71137051_0_8039724067857124984.csv,Animal,Bird
88523363_0_8180214313099580515.csv,Animal,Plant
